user-query,thought,api,res_json,res_json_simple,observation,obs_shuffle_type
北京和上海哪个是中国的首都在哪凉了,"['涉及历史知识查询查询北京的首都。', '涉及历史知识查询查询上海的首都。']","[{'category': '历史', 'query': '北京的首都', 'tag': '北京&首都', 'apiname': 'qasearch'}, {'category': '历史', 'query': '上海的首都', 'tag': '上海&首都', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n北京和上海哪个是中国的首都在哪凉了[unused1]\n'], 'user': '北京和上海哪个是中国的首都在哪凉了', 'assistant': '[{""thought"":""涉及历史知识查询查询北京的首都。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""北京的首都"",""tag"":""北京&首都""}},{""thought"":""涉及历史知识查询查询上海的首都。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""上海的首都"",""tag"":""上海&首都""}}]'}}","[{""thought"":""涉及历史知识查询查询北京的首都。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""北京的首都"",""tag"":""北京&首都""}},{""thought"":""涉及历史知识查询查询上海的首都。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""上海的首都"",""tag"":""上海&首都""}}]","[['人教版地理八下6.4 祖国的首都——北京 课件(共25张PPT)资料详情-教育云平台 分享至班级空间1949年,中华人民共和国成立,北京成为新中国的首都。首都北京——天安门广场首都北京——人民大会堂古城北京——故宫古城北京——四合院现代北京——鸟巢现代北京——水立方北京的自然环境1、学习北京的所处的地区（四大区域）,经纬度位置,海陆位置,温度带、干湿地区及相邻的省级行政单位。3、气候特点。2、总结北京的地形特点。1、位置和范围北京在全国的位置北方地区40°N116°E渤海\r\r1.经纬位置:\r\r\r2.海陆位置:。', '北京市是中国的首都 一、北京市是中国的首都。\r\n二、简介：\r\n北京，简称“京”，是新中国的首都、直辖市、国家中心城市、超大城市、国际大都市，全国政治中心、文化中心、国际交往中心、科技创新中心。\r\n北京位于华北平原北部，背靠燕山，毗邻天津市和河北省。北京的气候为典型的北温带半湿润大陆性季风气候。\r\n北京是首批国家历史文化名城和世界上拥有世界文化遗产数最多的城市，三千多年的历史孕育了故宫、天坛、八达岭长城、颐和园等众多名胜古迹。公元前1045年，北京成为蓟、燕等诸侯国的都城。公元938年以来，北京先后成为辽陪都、金中都、元大都、明、清国都。1949年10月1日成为新中国的首都。\r\n北京被全球最权威的世界城市研究机构之一GaWC评为世界一线城市。联合国报告指出，北京人类发展指数居中国城市第二位。2016年，北京人均可支配收入达到52530元，社会消费品零售总额11005.1亿元。截至2016年末，北京常住人口2172.9万人，比上年末增加2.4万人，增长0.1%，增量比上年减少16.5万人，增速比上年回落0.8个百分点。\r\n2015年7月31日，国际奥委会主席巴赫宣布北京携手张家口获得2022年冬季奥林匹克运动会的举办权。北京由此成为全球首个既举办过夏季奥运会又将举办冬季奥运会的城市。\r\n三、名称变化：\r\n北京是一座有着三千多年历史的古都，在不同的朝代有着不同的称谓，大致算起来有二十多个别称。\r\n燕都，据史书记载，公元前1122年，周武王灭商以后，在燕封召公。燕都因古时为燕国都城而得名。战国七雄中有燕国，据说是因临近燕山而得国名，其国都称为“燕都”。\r\n幽州，远古时代的九州之一。幽州之名，最早见于《尚书·舜典》：“燕曰幽州。”两汉、魏、晋、唐代都曾设置过幽州，所治均在今天的北京一带。\r\n京城，京城泛指国都，北京成为国都后，也多将其称为京城。\r\n南京，辽太宗会同元年（938年），将原来的幽州升为幽都府，建号南京，又称燕京，作为辽的陪都。当时辽的首都在上京。\r\n大都，元代以金的离宫今北海公园为中心重建新城，元世祖至元九年（1272年）改称大都，俗称元大都。\r\n北平，明代洪武元年（1368年），朱元璋灭掉元朝后，为了记载平定北方的功绩，将元大都改称北平。', '北京,中国首都 北京,中国首都北京，简称“京”，中华人民共和国首都、直辖市、国家中心城市、超大城市，全国政治、文化、国际交往和科技创新中心，中国中部战区司令部驻地。北京是首批国家历史文化名城和世界上拥有世界文化遗产数最多的城市，三千多年的历史孕育了故宫、天坛、八达岭长城、颐和园等众多名胜古迹。公元前1045年，北京成为蓟、燕等诸侯国的都城。公元938年以来，北京先后成为辽陪都、金中都、元大都、明清国都。1949年10月1日成为。[][][]新中国首都。北京是全球首个既举办过夏奥会又将举办冬奥会的城市。2015年末，全市面积1.641万平方公里，常住人口2168万，生产总值23000亿元，排名第二。2016年末，全市人口2171万，生产总值24541亿元，排名第二。', '中国首都北京介绍-百度经验 北京是我们伟大祖国的首都，全国的政治中心和文化中心。也是世界著名的古都和现代化国际城市。是祖国的心脏。中南海是中共中央和国务院所在地，人民大会堂是全国人大代表大会常务委员会所在地，我国最重要的新闻机构：新华社，还有外国驻华大使馆。天安门 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0天安门是位于北京市中心，是明，清两代皇城的正门。1949年10月1日，毛主席在天安门城楼上向全世界宣布中华人民共和国成立。从此天安门成为中华人民共和国的象征。北京市位于华北平原的西北部，与河北省和天津市接壤，东南距渤海150千米。', '北京 - 搜狗百科 北京，简称“京”，古称燕京、北平，中华人民共和国首都、省级行政区、直辖市、国家中心城市、超大城市，国务院批复确定的中国政治中心、文化中心、国际交往中心、科技创新中心[1]。2023年末，北京常住人口为2185.8万人[2]。北京地处中国北部、华北平原北部，东与天津毗连，其余均与河北相邻，中心位置东经116°20′、北纬39°56′，是世界著名古都和现代化国际城市，也是中国共产党中央委员会、中华人民共和国中央人民政府和全国人民代表大会常务委员会的办公所在地。北京地势西北高、东南低。西部、北部和东北部三面环山，东南部是一片缓缓向渤海倾斜的平原。[][][]境内流经的主要河流有：永定河、潮白河、北运河、拒马河等，多由西北部山地发源，穿过崇山峻岭，向东南蜿蜒流经平原地区，最后分别汇入渤海。北京的气候为典型的暖温带半湿润大陆性季风气候，夏季高温多雨，冬季寒冷干燥，春、秋短促。2024年1月19日，北京发布2023年度经济数据。根据地区生产总值统一核算结果，2023年全年北京实现地区生产总值43760.7亿元，按不变价格计算，比2022年增长5.2%[3]。']]",搜索逆序
大陆是不是动物,[],[],[],[],[],搜索原顺序
反政教分离主义哦好好,[],[],[],[],[],搜索原顺序
反犹法案在美国引起的争议很大吗,['涉及历史知识查询查询反犹法案在美国引起的争议很大吗'],"[{'category': '历史', 'query': '反犹法案在美国引起的争议很大吗', 'tag': '反犹法案&美国&争议&大小', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n反犹法案在美国引起的争议很大吗[unused1]\n'], 'user': '反犹法案在美国引起的争议很大吗', 'assistant': '[{""thought"":""涉及历史知识查询查询反犹法案在美国引起的争议很大吗"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""反犹法案在美国引起的争议很大吗"",""tag"":""反犹法案&美国&争议&大小""}}]'}}","[{""thought"":""涉及历史知识查询查询反犹法案在美国引起的争议很大吗"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""反犹法案在美国引起的争议很大吗"",""tag"":""反犹法案&美国&争议&大小""}}]",[],随机排序
生态环境太差,[],[],[],[],[],搜索逆序
叫什么那个叫什么大华军事基地大华军事基地,[],[],[],[],[],随机排序
台湾五二零讲话,[],[],[],[],[],搜索原顺序
建国门事件,[],[],[],[],[],随机排序
台湾去不了,[],[],[],[],[],随机排序
今年会解放台湾吗,[],[],[],[],[],搜索原顺序
忘记了坦克呀,[],[],[],[],[],搜索原顺序
介绍一下日军侵华七三一部队遗址,[],[],[],[],[],搜索原顺序
我明天要回台湾,[],[],[],[],[],搜索原顺序
日本没有杀掉吗,['涉及汽车查询查询日本是否杀掉'],"[{'category': '汽车', 'query': '日本是否杀掉', 'tag': '日本&是否&杀掉', 'apiname': 'autosearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n日本没有杀掉吗[unused1]\n'], 'user': '日本没有杀掉吗', 'assistant': '[{""thought"":""涉及汽车查询查询日本是否杀掉"",""name"":""autosearch"",""arguments"":{""category"":""汽车"",""query"":""日本是否杀掉"",""tag"":""日本&是否&杀掉""}}]'}}","[{""thought"":""涉及汽车查询查询日本是否杀掉"",""name"":""autosearch"",""arguments"":{""category"":""汽车"",""query"":""日本是否杀掉"",""tag"":""日本&是否&杀掉""}}]",[[' 日本是否杀掉 关于这个问题，我目前无法提供准确的答案。']],搜索逆序
南京大屠杀不是恐怖的,[],[],[],[],[],随机排序
如果林彪还活着他今年多大,[],[],[],[],[],搜索原顺序
金门县属于台湾吗,[],[],[],[],[],搜索原顺序
台湾比河北省大吗,[],[],[],[],[],随机排序
不给国家听,[],[],[],[],[],搜索原顺序
东部战区总部在哪里,[],[],[],[],[],随机排序
当选中国国家主席啊,[],[],[],[],[],搜索逆序
